name,CMC,Type,Color,Set,Collector Number,Rarity,Color Category,status,Finish,maybeboard,image URL,image Back URL,tags,Notes,MTGO ID
"Preordain",,"Sorcery",,"j22","63",common,u,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Interpret the Signs",,"Sorcery",,"j22","309",uncommon,u,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Raiders' Karve",,"Artifact - Vehicle",,"j22","793",common,c,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Kenessos, Priest of Thassa",,"Legendary Creature - Merfolk Cleric",,"j22","13",rare,m,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Thriving Isle",,"Land",,"j22","825",common,l,Not Owned,Non-foil,false,,,"Scrying 1 J22","",
"Faerie Seer",,"Creature - Faerie Wizard",,"j22","295",common,u,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Augury Owl",,"Creature - Bird",,"j22","273",common,u,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Moonfolk Puzzlemaker",,"Artifact Creature - Moonfolk Wizard",,"j22","324",common,u,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Octoprophet",,"Creature - Octopus",,"j22","329",common,u,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Biblioplex Kraken",,"Creature - Kraken",,"j22","10",uncommon,u,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Djinn of Wishes",,"Creature - Djinn",,"j22","287",rare,u,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Cryptic Serpent",,"Creature - Serpent",,"j22","285",uncommon,u,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Condescend",,"Instant",,"j22","282",uncommon,u,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Preordain",,"Sorcery",,"j22","63",common,u,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Anchor to the Aether",,"Sorcery",,"j22","270",uncommon,u,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Explorer's Scope",,"Artifact - Equipment",,"j22","766",common,c,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Kenessos, Priest of Thassa",,"Legendary Creature - Merfolk Cleric",,"j22","13",rare,m,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Thriving Isle",,"Land",,"j22","825",common,l,Not Owned,Non-foil,false,,,"Scrying 2 J22","",
"Grim Lavamancer",,"Creature - Human Wizard",,"jmp","331",rare,r,Not Owned,Non-foil,false,,,"Seismic","",
"Ashmouth Hound",,"Creature - Elemental Dog",,"jmp","290",common,r,Not Owned,Non-foil,false,,,"Seismic","",
"Bloodrock Cyclops",,"Creature - Cyclops",,"jmp","297",common,r,Not Owned,Non-foil,false,,,"Seismic","",
"Molten Ravager",,"Creature - Elemental",,"jmp","351",common,r,Not Owned,Non-foil,false,,,"Seismic","",
"Cinder Elemental",,"Creature - Elemental",,"jmp","304",uncommon,r,Not Owned,Non-foil,false,,,"Seismic","",
"Seismic Elemental",,"Creature - Elemental",,"jmp","362",uncommon,r,Not Owned,Non-foil,false,,,"Seismic","",
"Magma Jet",,"Instant",,"jmp","346",uncommon,r,Not Owned,Non-foil,false,,,"Seismic","",
"Magmaquake",,"Instant",,"jmp","347",rare,r,Not Owned,Non-foil,false,,,"Seismic","",
"Volcanic Geyser",,"Instant",,"m21","171",uncommon,r,Not Owned,Non-foil,false,,,"Seismic","",81569
"Volcanic Fallout",,"Instant",,"jmp","368",uncommon,r,Not Owned,Non-foil,false,,,"Seismic","",
"Spitting Earth",,"Sorcery",,"jmp","364",common,r,Not Owned,Non-foil,false,,,"Seismic","",
"Mana Geode",,"Artifact",,"jmp","472",common,c,Not Owned,Non-foil,false,,,"Seismic","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Seismic","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Seismic","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Seismic","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Seismic","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Seismic","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Seismic","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Seismic","",
"Thriving Bluff",,"Land",,"jmp","33",common,l,Not Owned,Non-foil,false,,,"Seismic","",81813
"Universal Automaton",,"Artifact Creature - Shapeshifter",,"j22","803",common,c,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Amoeboid Changeling",,"Creature - Shapeshifter",,"j22","269",common,u,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Bloodline Pretender",,"Artifact Creature - Shapeshifter",,"j22","757",uncommon,c,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Mirror Image",,"Creature - Shapeshifter",,"j22","62",uncommon,u,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Mistwalker",,"Creature - Shapeshifter",,"j22","323",common,u,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Gigantoplasm",,"Creature - Shapeshifter",,"j22","304",rare,u,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Littjara Kinseekers",,"Creature - Shapeshifter",,"j22","315",common,u,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Pirated Copy",,"Creature - Shapeshifter Pirate",,"j22","16",mythic,u,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Chilling Trap",,"Instant",,"j22","281",common,u,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Lookout's Dispersal",,"Instant",,"j22","316",uncommon,u,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Crashing Tide",,"Sorcery",,"j22","283",common,u,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Heirloom Blade",,"Artifact - Equipment",,"j22","775",uncommon,c,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Island",,"Basic Land - Island",,"j22","103",common,l,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Thriving Isle",,"Land",,"j22","825",common,l,Not Owned,Non-foil,false,,,"Shapeshifters J22","",
"Bloodrage Brawler",,"Creature - Minotaur Warrior",,"jmp","296",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 1","",
"Borderland Marauder",,"Creature - Human Warrior",,"jmp","300",common,r,Not Owned,Non-foil,false,,,"Smashing 1","",
"Heartfire Immolator",,"Creature - Human Wizard",,"m21","150",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 1","",81527
"Onakke Ogre",,"Creature - Ogre Warrior",,"m21","155",common,r,Not Owned,Non-foil,false,,,"Smashing 1","",81537
"Flametongue Kavu",,"Creature - Kavu",,"jmp","319",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 1","",
"Turret Ogre",,"Creature - Ogre Warrior",,"m21","169",common,r,Not Owned,Non-foil,false,,,"Smashing 1","",81565
"Bone Pit Brute",,"Creature - Cyclops",,"m21","132",common,r,Not Owned,Non-foil,false,,,"Smashing 1","",81491
"Shock",,"Instant",,"m21","159",common,r,Not Owned,Non-foil,false,,,"Smashing 1","",81545
"Fling",,"Instant",,"jmp","320",common,r,Not Owned,Non-foil,false,,,"Smashing 1","",
"Unleash Fury",,"Instant",,"m21","170",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 1","",81567
"Volcanic Salvo",,"Sorcery",,"m21","172",rare,r,Not Owned,Non-foil,false,,,"Smashing 1","",81571
"Furious Rise",,"Enchantment",,"m21","144",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 1","",81515
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 1","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 1","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 1","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 1","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 1","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 1","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 1","",
"Thriving Bluff",,"Land",,"jmp","33",common,l,Not Owned,Non-foil,false,,,"Smashing 1","",81813
"Bloodrage Brawler",,"Creature - Minotaur Warrior",,"jmp","296",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 2","",
"Borderland Marauder",,"Creature - Human Warrior",,"jmp","300",common,r,Not Owned,Non-foil,false,,,"Smashing 2","",
"Heartfire Immolator",,"Creature - Human Wizard",,"m21","150",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 2","",81527
"Onakke Ogre",,"Creature - Ogre Warrior",,"m21","155",common,r,Not Owned,Non-foil,false,,,"Smashing 2","",81537
"Turret Ogre",,"Creature - Ogre Warrior",,"m21","169",common,r,Not Owned,Non-foil,false,,,"Smashing 2","",81565
"Bone Pit Brute",,"Creature - Cyclops",,"m21","132",common,r,Not Owned,Non-foil,false,,,"Smashing 2","",81491
"Fling",,"Instant",,"jmp","320",common,r,Not Owned,Non-foil,false,,,"Smashing 2","",
"Hungry Flames",,"Instant",,"jmp","336",common,r,Not Owned,Non-foil,false,,,"Smashing 2","",
"Flames of the Raze-Boar",,"Instant",,"jmp","318",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 2","",
"Volcanic Salvo",,"Sorcery",,"m21","172",rare,r,Not Owned,Non-foil,false,,,"Smashing 2","",81571
"Short Sword",,"Artifact - Equipment",,"m21","236",common,c,Not Owned,Non-foil,false,,,"Smashing 2","",81699
"Furious Rise",,"Enchantment",,"m21","144",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 2","",81515
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 2","",
"Thriving Bluff",,"Land",,"jmp","33",common,l,Not Owned,Non-foil,false,,,"Smashing 2","",81813
"Bloodrage Brawler",,"Creature - Minotaur Warrior",,"jmp","296",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 3","",
"Borderland Marauder",,"Creature - Human Warrior",,"jmp","300",common,r,Not Owned,Non-foil,false,,,"Smashing 3","",
"Heartfire Immolator",,"Creature - Human Wizard",,"m21","150",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 3","",81527
"Onakke Ogre",,"Creature - Ogre Warrior",,"m21","155",common,r,Not Owned,Non-foil,false,,,"Smashing 3","",81537
"Inferno Hellion",,"Creature - Hellion",,"jmp","337",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 3","",
"Turret Ogre",,"Creature - Ogre Warrior",,"m21","169",common,r,Not Owned,Non-foil,false,,,"Smashing 3","",81565
"Bone Pit Brute",,"Creature - Cyclops",,"m21","132",common,r,Not Owned,Non-foil,false,,,"Smashing 3","",81491
"Hamletback Goliath",,"Creature - Giant Warrior",,"jmp","332",rare,r,Not Owned,Non-foil,false,,,"Smashing 3","",
"Fling",,"Instant",,"jmp","320",common,r,Not Owned,Non-foil,false,,,"Smashing 3","",
"Unleash Fury",,"Instant",,"m21","170",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 3","",81567
"Furious Rise",,"Enchantment",,"m21","144",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 3","",81515
"Sarkhan's Unsealing",,"Enchantment",,"jmp","361",rare,r,Not Owned,Non-foil,false,,,"Smashing 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 3","",
"Thriving Bluff",,"Land",,"jmp","33",common,l,Not Owned,Non-foil,false,,,"Smashing 3","",81813
"Bloodrage Brawler",,"Creature - Minotaur Warrior",,"jmp","296",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 4","",
"Borderland Marauder",,"Creature - Human Warrior",,"jmp","300",common,r,Not Owned,Non-foil,false,,,"Smashing 4","",
"Heartfire Immolator",,"Creature - Human Wizard",,"m21","150",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 4","",81527
"Onakke Ogre",,"Creature - Ogre Warrior",,"m21","155",common,r,Not Owned,Non-foil,false,,,"Smashing 4","",81537
"Bloodshot Trainee",,"Creature - Goblin Warrior",,"jmp","298",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 4","",
"Turret Ogre",,"Creature - Ogre Warrior",,"m21","169",common,r,Not Owned,Non-foil,false,,,"Smashing 4","",81565
"Bone Pit Brute",,"Creature - Cyclops",,"m21","132",common,r,Not Owned,Non-foil,false,,,"Smashing 4","",81491
"Etali, Primal Storm",,"Legendary Creature - Elder Dinosaur",,"jmp","314",rare,r,Not Owned,Non-foil,false,,,"Smashing 4","",
"Fling",,"Instant",,"jmp","320",common,r,Not Owned,Non-foil,false,,,"Smashing 4","",
"Hungry Flames",,"Instant",,"jmp","336",common,r,Not Owned,Non-foil,false,,,"Smashing 4","",
"Furor of the Bitten",,"Enchantment - Aura",,"m21","145",common,r,Not Owned,Non-foil,false,,,"Smashing 4","",81517
"Furious Rise",,"Enchantment",,"m21","144",uncommon,r,Not Owned,Non-foil,false,,,"Smashing 4","",81515
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 4","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 4","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 4","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 4","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 4","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 4","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Smashing 4","",
"Thriving Bluff",,"Land",,"jmp","33",common,l,Not Owned,Non-foil,false,,,"Smashing 4","",81813
"Avalanche Caller",,"Snow Creature - Human Wizard",,"j22","274",uncommon,u,Not Owned,Non-foil,false,,,"Snow J22","",
"Pilfering Hawk",,"Snow Creature - Bird",,"j22","336",common,u,Not Owned,Non-foil,false,,,"Snow J22","",
"Phyrexian Ironfoot",,"Snow Artifact Creature - Phyrexian Construct",,"j22","789",uncommon,c,Not Owned,Non-foil,false,,,"Snow J22","",
"Chillerpillar",,"Snow Creature - Insect",,"j22","280",common,u,Not Owned,Non-foil,false,,,"Snow J22","",
"Frostpeak Yeti",,"Snow Creature - Yeti",,"j22","301",common,u,Not Owned,Non-foil,false,,,"Snow J22","",
"Berg Strider",,"Snow Creature - Giant Wizard",,"j22","277",common,u,Not Owned,Non-foil,false,,,"Snow J22","",
"Crippling Chill",,"Instant",,"j22","284",common,u,Not Owned,Non-foil,false,,,"Snow J22","",
"Coldsteel Heart",,"Snow Artifact",,"j22","94",uncommon,c,Not Owned,Non-foil,false,,,"Snow J22","",
"Icebind Pillar",,"Snow Artifact",,"j22","308",uncommon,u,Not Owned,Non-foil,false,,,"Snow J22","",
"Marit Lage's Slumber",,"Legendary Snow Enchantment",,"j22","319",rare,u,Not Owned,Non-foil,false,,,"Snow J22","",
"Winter's Rest",,"Snow Enchantment - Aura",,"j22","374",common,u,Not Owned,Non-foil,false,,,"Snow J22","",
"Isu the Abominable",,"Legendary Snow Creature - Yeti",,"j22","12",mythic,m,Not Owned,Non-foil,false,,,"Snow J22","",
"Shimmerdrift Vale",,"Snow Land",,"j22","821",common,l,Not Owned,Non-foil,false,,,"Snow J22","",
"Snow-Covered Island",,"Basic Snow Land - Island",,"j22","833",common,l,Not Owned,Non-foil,false,,,"Snow J22","",
"Snow-Covered Island",,"Basic Snow Land - Island",,"j22","833",common,l,Not Owned,Non-foil,false,,,"Snow J22","",
"Snow-Covered Island",,"Basic Snow Land - Island",,"j22","833",common,l,Not Owned,Non-foil,false,,,"Snow J22","",
"Snow-Covered Island",,"Basic Snow Land - Island",,"j22","833",common,l,Not Owned,Non-foil,false,,,"Snow J22","",
"Snow-Covered Island",,"Basic Snow Land - Island",,"j22","833",common,l,Not Owned,Non-foil,false,,,"Snow J22","",
"Snow-Covered Island",,"Basic Snow Land - Island",,"j22","833",common,l,Not Owned,Non-foil,false,,,"Snow J22","",
"Snow-Covered Island",,"Basic Snow Land - Island",,"j22","833",common,l,Not Owned,Non-foil,false,,,"Snow J22","",
"Fanatical Firebrand",,"Creature - Goblin Pirate",,"j22","528",common,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Ardoz, Cobbler of War",,"Legendary Creature - Goblin Shaman",,"j22","29",rare,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Nest Robber",,"Creature - Dinosaur",,"j22","576",common,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Bolt Hound",,"Creature - Elemental Dog",,"j22","504",uncommon,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Irreverent Revelers",,"Creature - Satyr",,"j22","560",common,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Mudbutton Torchrunner",,"Creature - Goblin Warrior",,"j22","574",common,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Warcry Phoenix",,"Creature - Phoenix",,"j22","621",uncommon,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Kiki-Jiki, Mirror Breaker",,"Legendary Creature - Goblin Shaman",,"j22","79",mythic,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Markov Warlord",,"Creature - Vampire Warrior",,"j22","573",uncommon,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Rush of Adrenaline",,"Instant",,"j22","592",common,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Fiery Conclusion",,"Instant",,"j22","530",uncommon,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Swift Kick",,"Instant",,"j22","612",common,r,Not Owned,Non-foil,false,,,"Speedy J22","",
"Mountain",,"Basic Land - Mountain",,"j22","108",common,l,Not Owned,Non-foil,false,,,"Speedy J22","",
"Mountain",,"Basic Land - Mountain",,"j22","108",common,l,Not Owned,Non-foil,false,,,"Speedy J22","",
"Mountain",,"Basic Land - Mountain",,"j22","108",common,l,Not Owned,Non-foil,false,,,"Speedy J22","",
"Mountain",,"Basic Land - Mountain",,"j22","108",common,l,Not Owned,Non-foil,false,,,"Speedy J22","",
"Mountain",,"Basic Land - Mountain",,"j22","108",common,l,Not Owned,Non-foil,false,,,"Speedy J22","",
"Mountain",,"Basic Land - Mountain",,"j22","108",common,l,Not Owned,Non-foil,false,,,"Speedy J22","",
"Mountain",,"Basic Land - Mountain",,"j22","108",common,l,Not Owned,Non-foil,false,,,"Speedy J22","",
"Thriving Bluff",,"Land",,"j22","822",common,l,Not Owned,Non-foil,false,,,"Speedy J22","",
"Chandra's Pyreling",,"Creature - Elemental Lizard",,"m21","138",uncommon,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",81503
"Heartfire Immolator",,"Creature - Human Wizard",,"m21","150",uncommon,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",81527
"Kiln Fiend",,"Creature - Elemental Beast",,"jmp","338",common,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Lightning Visionary",,"Creature - Minotaur Shaman",,"jmp","22",common,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",81791
"Thermo-Alchemist",,"Creature - Human Shaman",,"jmp","365",common,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Young Pyromancer",,"Creature - Human Shaman",,"jmp","372",uncommon,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Kinetic Augur",,"Creature - Human Shaman",,"m21","154",uncommon,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",81535
"Shock",,"Instant",,"m21","159",common,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",81545
"Thrill of Possibility",,"Instant",R,"m21","165",common,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",81557
"Hungry Flames",,"Instant",,"jmp","336",common,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Flame Lash",,"Instant",,"jmp","316",common,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Double Vision",,"Enchantment",,"m21","142",rare,r,Not Owned,Non-foil,false,,,"Spellcasting 2","",81511
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 2","",
"Thriving Bluff",,"Land",,"jmp","33",common,l,Not Owned,Non-foil,false,,,"Spellcasting 2","",81813
"Chandra's Pyreling",,"Creature - Elemental Lizard",,"m21","138",uncommon,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",81503
"Heartfire Immolator",,"Creature - Human Wizard",,"m21","150",uncommon,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",81527
"Lightning Visionary",,"Creature - Minotaur Shaman",,"jmp","22",common,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",81791
"Thermo-Alchemist",,"Creature - Human Shaman",,"jmp","365",common,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Dualcaster Mage",,"Creature - Human Wizard",,"jmp","313",rare,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Kinetic Augur",,"Creature - Human Shaman",,"m21","154",uncommon,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",81535
"Living Lightning",,"Creature - Elemental Shaman",,"jmp","23",uncommon,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",81793
"Charmbreaker Devils",,"Creature - Devil",,"jmp","303",rare,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Shock",,"Instant",,"m21","159",common,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",81545
"Thrill of Possibility",,"Instant",R,"m21","165",common,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",81557
"Hungry Flames",,"Instant",,"jmp","336",common,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Dragon Fodder",,"Sorcery",,"jmp","309",common,r,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Mountain",,"Basic Land - Mountain",,"jmp","62",common,l,Not Owned,Non-foil,false,,,"Spellcasting 3","",
"Thriving Bluff",,"Land",,"jmp","33",common,l,Not Owned,Non-foil,false,,,"Spellcasting 3","",81813
"Chandra's Pyreling",,"Creature - Elemental Lizard",,"m21","138",uncommon,r,Not Owned,Non-foil,false,,,"Spellcasting 4","",81503
